year,county,cause,sex,age_code,N
108,3909,13,1,17,1
108,3909,13,1,18,2
108,3909,13,1,19,4
108,3909,13,1,20,4
108,3909,13,1,21,5
108,3909,13,1,23,2
108,3909,13,2,22,1
108,3909,17,2,18,1
108,3909,19,2,18,1
108,3909,19,2,23,1
108,3909,19,2,24,1
108,3909,22,2,15,1
108,3909,23,1,21,1
108,3909,23,1,22,1
108,3909,25,1,19,1
108,3909,26,1,23,1
108,3909,27,2,17,1
108,3909,31,2,23,1
108,3909,32,1,22,1
108,3909,33,1,18,1
108,3909,33,2,22,2
108,3910,01,1,15,1
108,3910,01,1,16,1
108,3910,04,1,16,1
108,3910,04,1,17,1
108,3910,04,1,19,1
108,3910,05,1,20,1
108,3910,07,1,20,2
108,3910,07,1,22,1
108,3910,07,1,23,1
108,3910,07,2,23,1
108,3910,07,2,24,1
108,3910,08,1,18,2
108,3910,08,1,19,1
108,3910,08,1,21,2
108,3910,08,1,22,2
108,3910,08,1,23,1
108,3910,10,1,19,1
108,3910,13,1,18,1
108,3910,13,1,19,3
108,3910,13,1,20,1
108,3910,13,1,21,1
108,3910,13,1,22,1
108,3910,13,2,13,1
108,3910,13,2,18,1
108,3910,18,2,23,1
108,3910,19,2,15,1
108,3910,19,2,22,1
108,3910,21,2,16,1
108,3910,26,1,22,1
108,3910,31,1,20,1
108,3910,33,1,23,1
108,3910,33,2,20,1
108,3910,33,2,22,1
108,3911,01,1,15,1
108,3911,01,1,16,1
108,3911,01,1,17,1
108,3911,01,1,18,1
108,3911,01,1,19,1
108,3911,01,1,20,2
108,3911,01,1,21,1
108,3911,03,1,19,1
108,3911,03,1,23,1
108,3911,04,1,16,1
108,3911,04,1,17,1
108,3911,04,1,22,1
108,3911,04,1,23,1
108,3911,04,1,24,1
108,3911,05,1,20,1
108,3911,05,1,21,1
108,3911,05,2,16,1
108,3911,05,2,21,1
108,3911,05,2,26,1
108,3911,07,1,15,1
108,3911,07,1,18,2
108,3911,07,1,21,2
108,3911,07,2,19,1
108,3911,07,2,20,1
108,3911,07,2,21,1
108,3911,07,2,22,4
108,3911,07,2,23,2
108,3911,07,2,24,1
108,3911,08,1,16,1
108,3911,08,1,17,1
108,3911,08,1,18,1
108,3911,08,1,19,2
108,3911,08,1,21,4
108,3911,08,1,22,2
108,3911,08,1,23,1
108,3911,08,2,19,1
108,3911,08,2,20,2
108,3911,08,2,21,4
108,3911,10,1,19,1
108,3911,10,1,20,1
108,3911,13,1,18,2
108,3911,13,1,19,3
108,3911,13,1,20,2
108,3911,13,1,21,3
108,3911,13,1,22,4
108,3911,13,1,23,1
108,3911,13,2,15,1
108,3911,13,2,16,1
108,3911,13,2,19,1
108,3911,13,2,20,1
108,3911,13,2,21,1
108,3911,13,2,22,3
108,3911,13,2,23,3
108,3911,17,1,22,1
108,3911,19,2,14,1
108,3911,19,2,17,1
108,3911,20,2,16,1
108,3911,20,2,24,1
108,3911,22,2,16,2
108,3911,23,1,21,1
108,3911,23,1,22,1
108,3911,23,1,23,1
108,3911,23,1,24,1
108,3911,25,1,22,1
108,3911,26,1,23,1
108,3911,26,2,22,2
108,3911,27,1,15,1
108,3911,27,1,18,1
108,3911,31,1,22,1
108,3911,32,2,19,1
108,3911,32,2,20,1
108,3911,33,1,17,1
108,3911,33,1,22,1
108,3911,33,2,22,1
108,3912,01,1,15,1
108,3912,01,1,16,1
108,3912,01,1,17,5
108,3912,01,1,18,3
108,3912,01,1,19,1
108,3912,01,1,23,1
108,3912,04,1,17,1
108,3912,04,1,18,1
108,3912,04,1,20,1
108,3912,05,1,16,1
108,3912,06,1,23,1
108,3912,07,1,20,2
108,3912,07,1,21,1
108,3912,07,1,22,2
108,3912,07,1,25,1
108,3912,07,2,22,1
108,3912,07,2,24,1
108,3912,08,1,15,1
108,3912,08,1,17,1
108,3912,08,1,18,3
108,3912,08,1,20,1
108,3912,08,1,21,1
108,3912,08,1,22,2
108,3912,08,2,20,3
108,3912,08,2,21,1
108,3912,08,2,23,1
108,3912,10,2,16,1
108,3912,10,2,23,1
108,3912,10,2,24,1
108,3912,13,1,18,2
108,3912,13,1,19,1
108,3912,13,1,20,2
108,3912,13,1,21,5
108,3912,13,1,22,1
108,3912,13,2,18,1
108,3912,13,2,21,2
108,3912,13,2,22,2
108,3912,13,2,24,1
108,3912,17,2,22,1
108,3912,18,2,19,1
108,3912,19,2,15,1
108,3912,19,2,18,1
108,3912,19,2,19,1
108,3912,19,2,22,1
108,3912,21,2,22,1
108,3912,23,1,20,1
108,3912,23,1,22,1
108,3912,26,1,22,1
108,3912,31,2,23,1
108,3912,32,1,14,1
108,3912,32,1,18,1
108,3912,32,2,22,1
108,3912,33,1,20,2
108,3913,01,1,15,1
108,3913,01,1,18,2
108,3913,01,1,19,2
108,3913,01,1,20,1
108,3913,04,1,16,1
108,3913,04,1,17,1
108,3913,04,1,18,2
108,3913,04,1,19,1
108,3913,05,1,16,1
108,3913,05,1,18,1
108,3913,05,1,20,1
108,3913,07,1,15,1
108,3913,07,1,18,2
108,3913,07,1,19,1
108,3913,07,1,22,1
108,3913,07,2,15,2
108,3913,07,2,18,1
108,3913,07,2,20,1
108,3913,07,2,21,1
108,3913,07,2,22,2
108,3913,07,2,23,1
108,3913,08,1,15,1
108,3913,08,1,16,4
108,3913,08,1,17,1
108,3913,08,1,18,2
108,3913,08,1,19,2
108,3913,08,1,20,1
108,3913,08,1,21,2
108,3913,08,1,22,2
108,3913,08,1,23,1
108,3913,08,2,18,2
108,3913,08,2,19,1
108,3913,08,2,20,2
108,3913,08,2,21,1
108,3913,08,2,22,2
108,3913,08,2,23,2
108,3913,08,2,24,1
108,3913,09,2,19,1
108,3913,10,1,17,2
108,3913,10,1,23,2
108,3913,13,1,17,2
108,3913,13,1,20,2
108,3913,13,1,21,5
108,3913,13,1,22,1
108,3913,13,1,24,1
108,3913,13,2,19,2
108,3913,13,2,21,2
108,3913,13,2,22,1
108,3913,17,1,20,1
108,3913,17,2,23,1
108,3913,18,1,17,1
108,3913,19,2,16,1
108,3913,19,2,20,1
108,3913,20,2,13,1
108,3913,20,2,16,1
108,3913,22,2,14,1
108,3913,23,1,21,2
108,3913,23,1,22,1
108,3913,25,1,21,1
108,3913,26,1,23,1
108,3913,29,2,20,1
108,3913,31,1,17,1
108,3913,32,1,15,1
108,3913,32,2,18,1
108,3913,33,1,17,1
108,3913,33,2,18,1
108,3914,01,1,14,1
108,3914,01,1,17,1
108,3914,01,1,18,1
108,3914,01,1,19,1
108,3914,01,1,22,2
108,3914,01,2,21,1
108,3914,04,1,14,1
108,3914,04,1,18,1
108,3914,05,2,17,1
108,3914,05,2,23,1
108,3914,05,2,24,1
108,3914,07,1,10,1
108,3914,07,1,17,1
108,3914,07,1,21,1
108,3914,07,1,22,1
108,3914,07,1,24,1
108,3914,07,2,19,1
108,3914,07,2,21,1
108,3914,07,2,24,1
108,3914,08,1,16,1
108,3914,08,1,17,2
108,3914,08,1,18,1
108,3914,08,1,21,1
108,3914,08,1,22,1
108,3914,08,1,23,2
108,3914,08,2,21,1
108,3914,08,2,24,1
108,3914,09,2,24,1
108,3914,10,1,17,1
108,3914,10,2,22,1
108,3914,13,1,17,1
108,3914,13,1,19,2
108,3914,13,1,20,2
108,3914,13,2,16,1
108,3914,13,2,21,1
108,3914,23,1,24,3
108,3914,26,1,23,1
108,3914,31,2,22,1
108,3914,33,1,17,1
108,3914,33,2,21,1
108,3914,33,2,25,1
108,3915,01,1,18,2
108,3915,01,1,20,1
108,3915,03,1,17,1
108,3915,05,1,23,1
108,3915,05,2,22,1
108,3915,05,2,26,1
108,3915,06,2,23,1
108,3915,07,1,18,1
108,3915,07,1,20,1
108,3915,07,1,22,1
108,3915,07,1,23,1
108,3915,07,2,21,1
108,3915,08,1,17,2
108,3915,08,1,18,1
108,3915,08,2,21,1
108,3915,10,1,18,2
108,3915,10,1,21,1
108,3915,10,2,17,1
108,3915,13,1,15,1
108,3915,13,1,17,1
108,3915,13,1,19,1
108,3915,13,1,21,3
108,3915,13,1,22,1
108,3915,13,2,20,1
108,3915,13,2,23,1
108,3915,19,2,15,1
108,3915,23,1,19,1
108,3915,26,1,19,1
108,3915,32,1,22,1
108,3915,33,2,21,1
108,3916,01,1,15,1
108,3916,01,1,16,2
108,3916,01,1,17,2
108,3916,01,1,18,3
108,3916,01,1,19,2
108,3916,01,1,21,2
108,3916,01,2,22,1
108,3916,04,1,22,1
108,3916,05,1,15,1
108,3916,05,2,19,1
108,3916,05,2,21,1
108,3916,07,1,17,1
108,3916,07,1,18,1
108,3916,07,1,21,2
108,3916,07,1,22,1
108,3916,07,2,15,1
108,3916,07,2,17,2
108,3916,07,2,20,1
108,3916,07,2,22,2
108,3916,07,2,24,2
108,3916,08,1,13,1
108,3916,08,1,15,1
108,3916,08,1,16,4
108,3916,08,1,17,2
108,3916,08,1,18,1
108,3916,08,1,19,5
108,3916,08,1,20,2
108,3916,08,1,21,3
108,3916,08,1,22,4
108,3916,08,1,24,1
108,3916,08,1,25,1
108,3916,08,2,19,3
108,3916,08,2,22,2
108,3916,08,2,23,1
108,3916,10,2,18,1
108,3916,13,1,16,1
108,3916,13,1,17,1
108,3916,13,1,18,1
108,3916,13,1,19,1
108,3916,13,1,20,1
108,3916,13,1,21,1
108,3916,13,1,22,2
108,3916,13,1,23,1
108,3916,13,2,20,1
108,3916,13,2,22,1
108,3916,13,2,24,2
108,3916,17,2,23,1
108,3916,19,2,16,1
108,3916,19,2,18,1
108,3916,19,2,21,1
108,3916,19,2,22,1
108,3916,20,2,16,1
108,3916,20,2,17,1
108,3916,26,1,18,1
108,3916,27,1,19,1
108,3916,27,2,19,1
108,3916,32,1,14,1
108,3916,33,1,15,1
108,3916,33,1,19,1
108,3917,01,1,14,2
108,3917,01,1,17,2
108,3917,01,1,18,1
108,3917,01,1,19,3
108,3917,01,1,21,1
108,3917,04,1,14,1
108,3917,04,1,17,2
108,3917,04,1,19,1
108,3917,04,1,20,1
108,3917,05,1,21,1
108,3917,05,2,17,1
108,3917,05,2,23,2
108,3917,07,1,16,1
108,3917,07,1,18,1
108,3917,07,1,21,3
108,3917,07,2,23,7
108,3917,08,1,14,1
108,3917,08,1,15,1
108,3917,08,1,16,3
108,3917,08,1,17,3
108,3917,08,1,18,2
108,3917,08,1,19,3
108,3917,08,1,20,3
108,3917,08,1,21,2
108,3917,08,1,22,3
108,3917,08,1,23,1
108,3917,08,1,24,1
108,3917,08,2,18,1
108,3917,08,2,20,1
108,3917,08,2,22,1
108,3917,08,2,23,2
108,3917,09,2,22,1
108,3917,10,1,19,1
108,3917,10,2,19,1
108,3917,12,1,16,1
108,3917,12,1,22,1
108,3917,13,1,14,1
108,3917,13,1,17,1
108,3917,13,1,18,2
108,3917,13,1,19,3
108,3917,13,1,21,4
108,3917,13,1,22,3
108,3917,13,1,23,1
108,3917,13,2,16,1
108,3917,13,2,21,1
108,3917,13,2,23,2
108,3917,19,2,22,1
108,3917,20,2,17,2
108,3917,20,2,21,1
108,3917,20,2,22,1
108,3917,25,2,24,1
108,3917,27,1,17,1
108,3917,32,1,15,1
108,3917,32,1,21,1
108,3917,32,1,22,1
108,3917,32,2,24,1
108,3917,33,1,17,1
108,3917,33,1,19,1
108,3917,33,1,20,1
108,3917,33,1,21,1
108,3917,33,1,23,1
108,3918,01,1,14,1
108,3918,01,1,15,1
108,3918,01,1,16,2
108,3918,01,1,18,2
108,3918,01,1,19,2
108,3918,01,2,20,1
108,3918,03,1,19,1
108,3918,04,1,16,1
108,3918,04,1,19,1
108,3918,05,1,15,1
108,3918,05,1,16,1
108,3918,05,1,22,1
108,3918,05,1,23,1
108,3918,05,2,20,2
108,3918,06,1,20,1
108,3918,06,1,23,1
108,3918,07,1,17,1
108,3918,07,1,20,1
108,3918,07,1,21,1
108,3918,07,1,22,3
108,3918,07,2,14,1
108,3918,07,2,19,1
108,3918,07,2,21,2
108,3918,07,2,22,2
108,3918,07,2,24,1
108,3918,07,2,25,1
108,3918,08,1,15,1
108,3918,08,1,16,4
108,3918,08,1,17,6
108,3918,08,1,18,3
108,3918,08,1,19,4
108,3918,08,1,20,1
108,3918,08,1,21,3
108,3918,08,1,22,2
108,3918,08,1,23,2
108,3918,08,1,24,1
108,3918,08,2,19,3
108,3918,08,2,20,2
108,3918,08,2,21,4
108,3918,08,2,23,2
108,3918,09,1,16,2
108,3918,09,2,20,1
108,3918,10,2,21,1
108,3918,10,2,23,1
108,3918,10,2,24,1
108,3918,10,2,25,1
108,3918,13,1,10,1
108,3918,13,1,16,1
108,3918,13,1,17,2
108,3918,13,1,19,1
108,3918,13,1,20,3
108,3918,13,1,21,1
108,3918,13,1,22,1
108,3918,13,1,23,1
108,3918,13,2,18,2
108,3918,13,2,21,1
108,3918,13,2,22,1
108,3918,13,2,23,1
108,3918,13,2,24,2
108,3918,19,2,14,1
108,3918,22,2,14,1
108,3918,22,2,25,1
108,3918,23,1,22,1
108,3918,25,1,19,1
108,3918,25,1,22,1
108,3918,26,1,19,1
108,3918,31,1,16,1
108,3918,31,1,19,1
108,3918,31,1,22,1
108,3918,31,2,24,1
108,3918,33,1,17,1
108,3918,33,2,18,1
108,3918,33,2,20,1
108,3919,01,1,14,1
108,3919,01,1,15,1
108,3919,01,1,16,1
108,3919,01,1,17,3
108,3919,01,1,19,2
108,3919,01,1,22,1
108,3919,03,1,14,1
108,3919,03,1,16,1
108,3919,04,1,16,2
108,3919,04,1,17,1
108,3919,04,1,19,1
108,3919,04,1,20,1
108,3919,05,1,21,1
108,3919,05,1,22,1
108,3919,05,1,24,1
108,3919,05,2,20,1
108,3919,05,2,21,1
108,3919,07,1,15,1
108,3919,07,1,16,1
108,3919,07,1,17,1
108,3919,07,2,17,2
108,3919,07,2,19,1
108,3919,07,2,20,1
108,3919,07,2,21,1
108,3919,07,2,22,3
108,3919,07,2,23,2
108,3919,07,2,24,1
108,3919,07,2,25,1
108,3919,08,1,14,1
108,3919,08,1,16,1
108,3919,08,1,17,1
108,3919,08,1,18,2
108,3919,08,1,19,2
108,3919,08,1,20,1
108,3919,08,1,21,1
108,3919,08,1,22,1
108,3919,08,1,24,1
108,3919,08,2,16,1
108,3919,08,2,18,2
108,3919,08,2,21,2
108,3919,08,2,22,1
108,3919,08,2,24,1
108,3919,10,1,17,1
108,3919,10,1,18,1
108,3919,10,1,20,1
108,3919,10,2,19,1
108,3919,10,2,22,1
108,3919,13,1,18,4
108,3919,13,1,19,2
108,3919,13,1,21,4
108,3919,13,1,22,1
108,3919,13,1,23,1
108,3919,13,2,15,1
108,3919,13,2,16,1
108,3919,13,2,18,1
108,3919,13,2,19,1
108,3919,13,2,21,2
108,3919,13,2,23,1
108,3919,13,2,25,1
108,3919,17,1,16,1
108,3919,18,2,19,1
108,3919,19,2,17,1
108,3919,19,2,21,1
108,3919,22,2,15,1
108,3919,23,1,18,1
108,3919,23,1,22,1
108,3919,27,2,20,1
108,3919,32,2,22,1
108,3919,33,1,16,1
108,3919,33,1,21,1
108,3919,33,2,22,2
108,3920,01,1,14,1
108,3920,01,1,19,1
108,3920,01,1,23,1
108,3920,03,1,21,1
108,3920,04,1,16,2
108,3920,04,1,17,1
108,3920,04,1,20,1
108,3920,05,1,18,2
108,3920,05,1,23,2
108,3920,05,2,20,2
108,3920,07,1,17,1
108,3920,07,1,18,2
108,3920,07,1,19,2
108,3920,07,1,20,1
108,3920,07,1,22,1
108,3920,07,1,23,1
108,3920,07,1,24,1
108,3920,07,1,25,1
108,3920,07,2,21,2
108,3920,07,2,22,3
108,3920,08,1,14,1
108,3920,08,1,16,2
108,3920,08,1,17,2
108,3920,08,1,18,1
108,3920,08,1,19,4
108,3920,08,1,20,4
108,3920,08,1,21,2
108,3920,08,1,22,3
108,3920,08,1,23,1
108,3920,08,2,18,1
108,3920,08,2,19,1
108,3920,08,2,20,1
108,3920,08,2,21,2
108,3920,08,2,22,3
108,3920,08,2,23,1
108,3920,08,2,24,1
108,3920,09,1,19,1
108,3920,09,1,23,1
108,3920,10,1,22,1
108,3920,10,1,23,1
108,3920,10,2,19,1
108,3920,11,1,18,1
108,3920,13,1,16,1
108,3920,13,1,18,4
108,3920,13,1,19,1
108,3920,13,1,20,2
108,3920,13,1,21,1
108,3920,13,1,22,2
108,3920,13,1,23,1
108,3920,13,2,19,4
108,3920,13,2,20,1
108,3920,13,2,21,2
108,3920,13,2,22,5
108,3920,13,2,23,2
108,3920,13,2,24,1
108,3920,18,1,10,1
108,3920,18,2,23,1
108,3920,19,2,14,1
108,3920,19,2,17,1
108,3920,19,2,18,1
108,3920,19,2,20,2
108,3920,20,2,16,1
108,3920,20,2,18,1
108,3920,20,2,20,1
108,3920,22,2,17,1
108,3920,22,2,21,1
108,3920,23,1,20,1
108,3920,23,1,21,2
108,3920,23,1,24,1
108,3920,26,1,20,1
108,3920,26,1,22,1
108,3920,26,2,18,1
108,3920,27,2,10,1
108,3920,31,1,12,1
108,3920,31,1,19,1
108,3920,31,1,23,2
108,3920,32,1,18,1
108,3920,33,1,21,1
108,3920,33,2,17,1
108,4001,01,1,14,2
108,4001,01,1,16,1
108,4001,01,1,17,1
108,4001,01,1,18,1
108,4001,01,1,19,2
108,4001,01,1,20,3
108,4001,03,1,19,1
108,4001,04,1,17,1
108,4001,04,1,19,2
108,4001,05,1,20,1
108,4001,05,2,21,1
108,4001,07,1,18,1
108,4001,07,1,19,2
108,4001,07,1,21,1
108,4001,07,1,22,1
108,4001,07,2,16,1
108,4001,07,2,18,1
108,4001,07,2,21,1
108,4001,07,2,22,1
108,4001,07,2,23,1
108,4001,07,2,24,1
108,4001,08,1,14,1
108,4001,08,1,16,1
108,4001,08,1,17,1
108,4001,08,1,18,2
108,4001,08,1,19,1
108,4001,08,1,20,2
108,4001,08,1,21,1
108,4001,08,1,22,1
108,4001,08,1,24,1
108,4001,08,2,20,2
108,4001,08,2,21,1
108,4001,08,2,22,3
108,4001,08,2,23,1
108,4001,08,2,24,1
108,4001,09,1,19,1
108,4001,09,1,20,1
108,4001,10,2,16,1
108,4001,10,2,19,1
108,4001,10,2,21,1
108,4001,10,2,22,1
108,4001,12,1,24,1
108,4001,13,1,16,1
108,4001,13,1,18,3
108,4001,13,1,19,3
108,4001,13,1,20,2
108,4001,13,1,21,1
108,4001,13,1,22,1
108,4001,13,2,15,1
108,4001,13,2,18,1
108,4001,13,2,19,2
108,4001,13,2,20,1
108,4001,13,2,22,3
108,4001,13,2,23,1
108,4001,17,1,20,1
108,4001,19,2,16,1
108,4001,19,2,22,1
108,4001,19,2,23,1
108,4001,20,2,14,1
108,4001,20,2,21,1
108,4001,20,2,25,1
108,4001,22,2,12,1
108,4001,22,2,17,1
108,4001,22,2,19,1
108,4001,23,1,20,1
108,4001,23,1,21,2
108,4001,23,1,22,1
108,4001,23,1,23,2
108,4001,23,1,24,1
108,4001,26,1,20,1
108,4001,27,1,14,1
108,4001,27,2,16,3
108,4001,27,2,19,1
108,4001,31,1,17,1
108,4001,31,2,22,1
108,4001,33,1,19,1
108,4001,33,1,20,1
108,4001,33,1,22,1
108,4001,33,2,18,1
108,4001,33,2,20,1
108,4001,33,2,21,1
108,4001,33,2,23,1
108,4002,01,1,15,1
108,4002,01,1,16,1
108,4002,01,1,17,1
108,4002,01,1,18,2
108,4002,01,1,21,1
108,4002,01,2,18,1
108,4002,03,1,15,1
108,4002,03,1,18,1
108,4002,04,1,14,1
108,4002,04,1,16,3
108,4002,04,1,17,3
108,4002,04,1,21,1
108,4002,04,2,18,1
108,4002,05,1,22,1
108,4002,05,1,24,1
108,4002,05,2,17,2
108,4002,05,2,21,1
108,4002,05,2,24,1
108,4002,07,1,15,1
108,4002,07,1,18,3
108,4002,07,1,19,1
108,4002,07,1,23,1
108,4002,07,2,18,2
108,4002,07,2,21,1
108,4002,07,2,22,2
108,4002,07,2,23,2
108,4002,08,1,15,1
108,4002,08,1,16,3
108,4002,08,1,18,2
108,4002,08,1,19,2
108,4002,08,1,20,2
108,4002,08,1,21,2
108,4002,08,1,22,1
108,4002,08,2,17,1
108,4002,08,2,20,1
108,4002,09,1,22,1
108,4002,10,1,18,1
108,4002,10,1,20,1
108,4002,10,1,23,1
108,4002,13,1,14,1
108,4002,13,1,16,1
108,4002,13,1,17,5
108,4002,13,1,18,3
108,4002,13,1,19,3
108,4002,13,1,20,2
108,4002,13,1,21,5
108,4002,13,1,22,1
108,4002,13,1,23,3
108,4002,13,2,21,1
108,4002,13,2,22,4
108,4002,13,2,23,3
108,4002,14,2,14,1
108,4002,14,2,23,1
108,4002,16,2,21,1
108,4002,17,1,16,1
108,4002,17,1,22,1
108,4002,17,2,23,1
108,4002,18,1,20,1
108,4002,19,2,18,2
108,4002,20,2,18,1
108,4002,20,2,21,1
108,4002,22,2,22,1
108,4002,23,1,18,1
108,4002,23,1,22,2
108,4002,25,1,21,1
108,4002,25,1,23,1
108,4002,25,2,21,1
108,4002,25,2,22,1
108,4002,25,2,23,1
108,4002,26,1,16,1
108,4002,26,1,19,1
108,4002,26,1,20,1
108,4002,26,1,21,1
108,4002,26,2,21,1
108,4002,26,2,22,1
108,4002,26,2,24,1
108,4002,27,2,22,1
108,4002,29,1,21,1
108,4002,29,2,21,1
108,4002,31,1,19,1
108,4002,31,1,20,1
108,4002,31,1,23,2
108,4002,31,2,18,1
108,4002,31,2,21,1
108,4002,32,1,20,1
108,4002,33,1,20,3
108,4002,33,1,21,2
108,4002,33,1,24,1
108,4002,33,2,16,1
108,4002,33,2,21,2
108,4002,33,2,23,1
108,4002,33,2,24,1
108,4003,01,1,16,2
108,4003,01,1,17,2
108,4003,01,1,18,1
108,4003,01,1,22,1
108,4003,01,1,25,1
108,4003,03,1,18,1
108,4003,04,1,20,1
108,4003,05,1,24,1
108,4003,05,1,25,1
108,4003,05,2,19,1
108,4003,07,1,18,1
108,4003,07,1,19,1
108,4003,07,1,22,1
108,4003,07,1,23,2
108,4003,07,1,24,1
108,4003,07,2,16,1
108,4003,07,2,18,1
108,4003,07,2,21,1
108,4003,07,2,23,1
108,4003,07,2,24,1
108,4003,08,1,18,1
108,4003,08,1,20,1
108,4003,08,1,21,1
108,4003,08,1,22,2
108,4003,08,1,23,2
108,4003,08,2,15,1
108,4003,08,2,18,2
108,4003,08,2,19,1
108,4003,08,2,23,3
108,4003,08,2,24,1
108,4003,09,1,12,1
108,4003,10,1,18,1
108,4003,10,1,19,1
108,4003,10,2,19,1
108,4003,12,1,19,1
108,4003,13,1,16,1
108,4003,13,1,17,3
108,4003,13,1,19,3
108,4003,13,1,20,2
108,4003,13,1,21,2
108,4003,13,1,22,2
108,4003,13,1,23,1
108,4003,13,2,15,1
108,4003,13,2,17,1
108,4003,13,2,20,2
108,4003,13,2,21,2
108,4003,13,2,22,1
108,4003,13,2,24,1
108,4003,14,2,17,1
108,4003,18,2,15,1
108,4003,18,2,16,1
108,4003,18,2,19,1
108,4003,19,2,13,1
108,4003,19,2,14,1
108,4003,23,1,19,2
108,4003,25,2,21,1
108,4003,26,1,21,1
108,4003,26,1,23,2
108,4003,26,1,24,2
108,4003,26,2,21,1
108,4003,26,2,25,1
108,4003,30,2,23,1
108,4003,31,1,21,1
108,4003,31,1,22,1
108,4003,31,1,23,1
108,4003,31,2,18,1
108,4003,32,1,21,3
108,4003,32,2,22,1
108,4003,33,1,14,1
108,4003,33,1,19,1
108,4003,33,1,20,1
108,4003,33,2,20,1
108,4004,01,1,14,1
108,4004,01,1,15,1
108,4004,01,1,16,1
108,4004,01,1,17,2
108,4004,01,1,20,1
108,4004,01,2,15,1
108,4004,01,2,19,2
108,4004,03,1,12,1
108,4004,03,1,15,1
108,4004,03,1,19,1
108,4004,03,2,12,1
108,4004,03,2,16,1
108,4004,04,1,15,2
108,4004,04,2,23,1
108,4004,05,1,18,1
108,4004,05,1,21,1
108,4004,05,2,22,1
108,4004,06,1,24,1
108,4004,07,1,14,1
108,4004,07,1,15,1
108,4004,07,1,17,1
108,4004,07,1,18,1
108,4004,07,1,19,1
108,4004,07,1,20,1
108,4004,07,1,21,3
108,4004,07,1,22,5
108,4004,07,1,23,2
108,4004,07,1,24,1
108,4004,07,2,16,1
108,4004,07,2,18,1
108,4004,07,2,22,2
108,4004,07,2,23,3
108,4004,08,1,14,1
108,4004,08,1,15,2
108,4004,08,1,16,3
108,4004,08,1,17,4
108,4004,08,1,18,2
108,4004,08,1,19,8
108,4004,08,1,20,3
108,4004,08,1,21,2
108,4004,08,1,22,2
108,4004,08,2,18,2
108,4004,08,2,19,1
108,4004,08,2,20,1
108,4004,08,2,22,3
108,4004,08,2,24,1
108,4004,09,1,15,1
108,4004,09,2,14,1
108,4004,09,2,22,1
108,4004,10,1,17,1
108,4004,10,1,19,2
108,4004,10,1,21,1
108,4004,10,2,19,1
108,4004,12,1,20,1
108,4004,13,1,16,2
108,4004,13,1,17,3
108,4004,13,1,18,4
108,4004,13,1,19,2
108,4004,13,1,20,2
108,4004,13,1,21,5
108,4004,13,1,22,6
108,4004,13,1,23,6
108,4004,13,1,24,1
108,4004,13,2,15,1
108,4004,13,2,16,2
108,4004,13,2,17,2
108,4004,13,2,18,1
108,4004,13,2,19,2
108,4004,13,2,20,3
108,4004,13,2,21,2
108,4004,13,2,22,1
108,4004,13,2,23,5
108,4004,13,2,25,1
108,4004,14,1,15,1
108,4004,17,1,23,1
108,4004,17,2,18,1
108,4004,18,2,18,1
108,4004,19,2,14,1
108,4004,19,2,15,1
108,4004,19,2,17,1
108,4004,19,2,18,1
108,4004,19,2,20,1
108,4004,19,2,23,2
108,4004,19,2,24,1
108,4004,20,2,17,2
108,4004,20,2,24,1
108,4004,21,2,17,1
108,4004,22,2,13,1
108,4004,22,2,14,1
108,4004,22,2,17,1
108,4004,23,1,19,1
108,4004,23,1,20,1
108,4004,23,1,22,2
108,4004,23,1,23,1
108,4004,25,2,17,1
108,4004,26,1,21,1
108,4004,27,1,15,1
108,4004,27,1,16,1
108,4004,27,1,24,1
108,4004,29,2,23,1
108,4004,31,1,19,1
108,4004,31,2,21,3
108,4004,32,1,18,1
108,4004,32,1,19,1
108,4004,32,1,21,1
108,4004,33,1,09,1
108,4004,33,1,18,1
108,4004,33,1,21,1
108,4004,33,1,22,2
108,4004,33,2,14,1
108,4004,33,2,22,1
108,4004,33,2,24,2
108,4005,01,1,18,1
108,4005,03,2,18,1
108,4005,04,1,16,1
108,4005,04,1,18,1
108,4005,05,1,21,1
108,4005,05,2,21,1
108,4005,05,2,22,1
108,4005,05,2,23,1
108,4005,07,1,18,1
108,4005,07,1,21,2
108,4005,07,1,22,1
108,4005,07,1,23,1
108,4005,07,2,14,1
108,4005,07,2,23,1
108,4005,08,1,16,1
108,4005,08,1,18,1
108,4005,08,1,19,1
108,4005,08,1,20,1
108,4005,08,1,21,4
108,4005,08,1,23,5
108,4005,08,2,20,1
108,4005,08,2,22,2
108,4005,09,1,15,1
108,4005,10,1,23,1
108,4005,13,1,16,2
108,4005,13,1,18,2
108,4005,13,1,20,2
108,4005,13,1,21,1
108,4005,13,1,22,1
108,4005,13,2,16,1
108,4005,13,2,21,1
108,4005,13,2,22,1
108,4005,13,2,23,1
108,4005,19,2,22,1
108,4005,22,2,17,1
108,4005,26,1,24,2
108,4005,26,2,18,1
108,4005,31,1,20,1
108,4005,31,1,22,1
108,4005,32,1,19,1
108,4005,32,1,20,1
108,4005,33,2,22,1
108,4006,01,1,16,1
108,4006,01,1,17,2
108,4006,01,1,19,1
108,4006,01,1,20,2
108,4006,04,1,18,1
108,4006,05,1,19,1
108,4006,05,2,19,1
108,4006,07,1,19,2
108,4006,07,1,20,1
108,4006,07,1,22,4
108,4006,07,1,23,1
108,4006,07,1,24,1
108,4006,07,2,19,1
108,4006,07,2,21,1
